pid,time_code,item,domain_code,resp
P00670,T2,TOM09,D1,1.0
P00671,T2,TOM09,D1,1.0
P00672,T2,TOM09,D1,1.0
P00673,T2,TOM09,D1,
P00674,T2,TOM09,D1,1.0
P00675,T2,TOM09,D1,1.0
P00676,T2,TOM09,D1,1.0
P00677,T2,TOM09,D1,1.0
P00678,T2,TOM09,D1,0.0
P00679,T2,TOM09,D1,1.0
P00680,T2,TOM09,D1,1.0
P00681,T2,TOM09,D1,0.0
P00682,T2,TOM09,D1,1.0
P00683,T2,TOM09,D1,1.0
P00684,T2,TOM09,D1,0.0
P00685,T2,TOM09,D1,1.0
P00686,T2,TOM09,D1,0.0
P00687,T2,TOM09,D1,0.0
P00688,T2,TOM09,D1,1.0
P00689,T2,TOM09,D1,1.0
P00690,T2,TOM09,D1,1.0
P00691,T2,TOM09,D1,1.0
P00692,T2,TOM09,D1,1.0
P00693,T2,TOM09,D1,1.0
P00694,T2,TOM09,D1,0.0
P00695,T2,TOM09,D1,0.0
P00696,T2,TOM09,D1,1.0
P00697,T2,TOM09,D1,0.0
P00698,T2,TOM09,D1,0.0
P00699,T2,TOM09,D1,1.0
P00700,T2,TOM09,D1,1.0
P00701,T2,TOM09,D1,1.0
P00702,T2,TOM09,D1,0.0
P00703,T2,TOM09,D1,1.0
P00704,T2,TOM09,D1,
P00705,T2,TOM09,D1,0.0
P00706,T2,TOM09,D1,
P00707,T2,TOM09,D1,1.0
P00708,T2,TOM09,D1,1.0
P00709,T2,TOM09,D1,1.0
P00710,T2,TOM09,D1,
P00711,T2,TOM09,D1,1.0
P00712,T2,TOM09,D1,0.0
P00713,T2,TOM09,D1,0.0
P00714,T2,TOM09,D1,1.0
P00715,T2,TOM09,D1,0.0
P00716,T2,TOM09,D1,0.0
P00717,T2,TOM09,D1,
P00718,T2,TOM09,D1,1.0
P00719,T2,TOM09,D1,1.0
P00720,T2,TOM09,D1,
P00721,T2,TOM09,D1,1.0
P00722,T2,TOM09,D1,1.0
P00723,T2,TOM09,D1,
P00724,T2,TOM09,D1,1.0
P00725,T2,TOM09,D1,
P00726,T2,TOM09,D1,1.0
P00727,T2,TOM09,D1,1.0
P00728,T2,TOM09,D1,
P00729,T2,TOM09,D1,0.0
P00730,T2,TOM09,D1,1.0
P00731,T2,TOM09,D1,1.0
P00732,T2,TOM09,D1,
P00733,T2,TOM09,D1,1.0
P00734,T2,TOM09,D1,1.0
P00735,T2,TOM09,D1,1.0
P00736,T2,TOM09,D1,1.0
P00737,T2,TOM09,D1,
P00738,T2,TOM09,D1,0.0
P00739,T2,TOM09,D1,
P00740,T2,TOM09,D1,1.0
P00741,T2,TOM09,D1,0.0
P00742,T2,TOM09,D1,1.0
P00743,T2,TOM09,D1,1.0
P00744,T2,TOM09,D1,1.0
P00745,T2,TOM09,D1,
P00746,T2,TOM09,D1,0.0
P00747,T2,TOM09,D1,1.0
P00748,T2,TOM09,D1,
P00749,T2,TOM09,D1,1.0
P00750,T2,TOM09,D1,0.0
P00751,T2,TOM09,D1,0.0
P00752,T2,TOM09,D1,0.0
P00753,T2,TOM09,D1,0.0
P00754,T2,TOM09,D1,0.0
P00755,T2,TOM09,D1,0.0
P00756,T2,TOM09,D1,1.0
P00757,T2,TOM09,D1,1.0
P00758,T2,TOM09,D1,1.0
P00759,T2,TOM09,D1,1.0
P00760,T2,TOM09,D1,1.0
P00761,T2,TOM09,D1,1.0
P00762,T2,TOM09,D1,1.0
P00763,T2,TOM09,D1,1.0
P00764,T2,TOM09,D1,1.0
P00765,T2,TOM09,D1,0.0
P00766,T2,TOM09,D1,1.0
P00767,T2,TOM09,D1,1.0
P00768,T2,TOM09,D1,0.0
P00769,T2,TOM09,D1,1.0
P00770,T2,TOM09,D1,1.0
P00771,T2,TOM09,D1,1.0
P00772,T2,TOM09,D1,0.0
P00773,T2,TOM09,D1,0.0
P00774,T2,TOM09,D1,0.0
P00775,T2,TOM09,D1,0.0
P00776,T2,TOM09,D1,1.0
P00777,T2,TOM09,D1,1.0
P00778,T2,TOM09,D1,1.0
P00779,T2,TOM09,D1,1.0
P00780,T2,TOM09,D1,1.0
P00781,T2,TOM09,D1,1.0
P00782,T2,TOM09,D1,1.0
P00783,T2,TOM09,D1,1.0
P00784,T2,TOM09,D1,0.0
P00785,T2,TOM09,D1,0.0
P00786,T2,TOM09,D1,0.0
P00787,T2,TOM09,D1,1.0
P00788,T2,TOM09,D1,0.0
P00789,T2,TOM09,D1,1.0
P00790,T2,TOM09,D1,1.0
P00791,T2,TOM09,D1,1.0
P00792,T2,TOM09,D1,1.0
P00793,T2,TOM09,D1,0.0
P00794,T2,TOM09,D1,1.0
P00795,T2,TOM09,D1,1.0
P00796,T2,TOM09,D1,1.0
P00797,T2,TOM09,D1,1.0
P00798,T2,TOM09,D1,1.0
P00799,T2,TOM09,D1,0.0
P00800,T2,TOM09,D1,1.0
P00801,T2,TOM09,D1,1.0
P00802,T2,TOM09,D1,1.0
P00803,T2,TOM09,D1,1.0
P00804,T2,TOM09,D1,0.0
P00805,T2,TOM09,D1,1.0
P00806,T2,TOM09,D1,0.0
P00807,T2,TOM09,D1,1.0
P00808,T2,TOM09,D1,1.0
P00809,T2,TOM09,D1,1.0
P00810,T2,TOM09,D1,1.0
P00811,T2,TOM09,D1,1.0
P00812,T2,TOM09,D1,0.0
P00813,T2,TOM09,D1,1.0
P00814,T2,TOM09,D1,1.0
P00815,T2,TOM09,D1,
P00816,T2,TOM09,D1,1.0
P00817,T2,TOM09,D1,0.0
P00818,T2,TOM09,D1,1.0
P00819,T2,TOM09,D1,0.0
P00820,T2,TOM09,D1,1.0
P00821,T2,TOM09,D1,1.0
P00822,T2,TOM09,D1,1.0
P00823,T2,TOM09,D1,1.0
P00824,T2,TOM09,D1,1.0
P00825,T2,TOM09,D1,
P00826,T2,TOM09,D1,
P00827,T2,TOM09,D1,
P00828,T2,TOM09,D1,1.0
P00829,T2,TOM09,D1,1.0
P00830,T2,TOM09,D1,0.0
P00831,T2,TOM09,D1,1.0
P00832,T2,TOM09,D1,1.0
P00833,T2,TOM09,D1,1.0
P00834,T2,TOM09,D1,1.0
P00835,T2,TOM09,D1,1.0
P00836,T2,TOM09,D1,1.0
P00837,T2,TOM09,D1,1.0
P00838,T2,TOM09,D1,1.0
P00839,T2,TOM09,D1,1.0
P00840,T2,TOM09,D1,1.0
P00841,T2,TOM09,D1,1.0
P00842,T2,TOM09,D1,1.0
P00843,T2,TOM09,D1,1.0
P00844,T2,TOM09,D1,1.0
P00845,T2,TOM09,D1,0.0
P00846,T2,TOM09,D1,1.0
P00847,T2,TOM09,D1,1.0
P00848,T2,TOM09,D1,1.0
P00849,T2,TOM09,D1,1.0
P00850,T2,TOM09,D1,0.0
P00851,T2,TOM09,D1,1.0
P00852,T2,TOM09,D1,1.0
P00853,T2,TOM09,D1,1.0
P00854,T2,TOM09,D1,1.0
P00855,T2,TOM09,D1,
P00856,T2,TOM09,D1,0.0
P00857,T2,TOM09,D1,1.0
P00858,T2,TOM09,D1,1.0
P00859,T2,TOM09,D1,
P00860,T2,TOM09,D1,1.0
P00861,T2,TOM09,D1,0.0
P00862,T2,TOM09,D1,1.0
P00863,T2,TOM09,D1,0.0
P00864,T2,TOM09,D1,1.0
P00865,T2,TOM09,D1,1.0
P00866,T2,TOM09,D1,0.0
P00867,T2,TOM09,D1,1.0
P00868,T2,TOM09,D1,
P00869,T2,TOM09,D1,1.0
P00870,T2,TOM09,D1,0.0
P00871,T2,TOM09,D1,1.0
P00872,T2,TOM09,D1,0.0
P00873,T2,TOM09,D1,1.0
P00874,T2,TOM09,D1,1.0
P00875,T2,TOM09,D1,0.0
P00876,T2,TOM09,D1,0.0
P00877,T2,TOM09,D1,1.0
P00878,T2,TOM09,D1,0.0
P00879,T2,TOM09,D1,1.0
P00880,T2,TOM09,D1,1.0
P00881,T2,TOM09,D1,1.0
P00882,T2,TOM09,D1,1.0
P00883,T2,TOM09,D1,1.0
P00884,T2,TOM09,D1,1.0
P00885,T2,TOM09,D1,1.0
P00886,T2,TOM09,D1,1.0
P00887,T2,TOM09,D1,1.0
P00888,T2,TOM09,D1,1.0
P00889,T2,TOM09,D1,1.0
P00890,T2,TOM09,D1,1.0
P00891,T2,TOM09,D1,1.0
P00892,T2,TOM09,D1,1.0
P00893,T2,TOM09,D1,1.0
P00894,T2,TOM09,D1,1.0
P00895,T2,TOM09,D1,1.0
P00896,T2,TOM09,D1,0.0
P00897,T2,TOM09,D1,1.0
P00898,T2,TOM09,D1,1.0
P00899,T2,TOM09,D1,1.0
P00900,T2,TOM09,D1,1.0
P00901,T2,TOM09,D1,0.0
P00902,T2,TOM09,D1,1.0
P00903,T2,TOM09,D1,0.0
P00904,T2,TOM09,D1,1.0
P00905,T2,TOM09,D1,1.0
P00906,T2,TOM09,D1,0.0
P00907,T2,TOM09,D1,1.0
P00908,T2,TOM09,D1,
P00909,T2,TOM09,D1,
P00910,T2,TOM09,D1,0.0
P00911,T2,TOM09,D1,1.0
P00912,T2,TOM09,D1,1.0
P00913,T2,TOM09,D1,1.0
P00914,T2,TOM09,D1,0.0
P00915,T2,TOM09,D1,1.0
P00916,T2,TOM09,D1,0.0
P00917,T2,TOM09,D1,1.0
P00918,T2,TOM09,D1,1.0
P00919,T2,TOM09,D1,1.0
P00920,T2,TOM09,D1,1.0
P00921,T2,TOM09,D1,1.0
P00922,T2,TOM09,D1,0.0
P00923,T2,TOM09,D1,1.0
P00924,T2,TOM09,D1,1.0
P00925,T2,TOM09,D1,1.0
P00926,T2,TOM09,D1,0.0
P00927,T2,TOM09,D1,1.0
P00928,T2,TOM09,D1,1.0
P00929,T2,TOM09,D1,1.0
P00930,T2,TOM09,D1,1.0
P00931,T2,TOM09,D1,1.0
P00932,T2,TOM09,D1,1.0
P00933,T2,TOM09,D1,1.0
P00934,T2,TOM09,D1,1.0
P00935,T2,TOM09,D1,1.0
P00936,T2,TOM09,D1,1.0
P00937,T2,TOM09,D1,1.0
P00938,T2,TOM09,D1,1.0
P00939,T2,TOM09,D1,0.0
P00940,T2,TOM09,D1,1.0
P00941,T2,TOM09,D1,0.0
P00942,T2,TOM09,D1,1.0
P00943,T2,TOM09,D1,1.0
P00944,T2,TOM09,D1,1.0
P00945,T2,TOM09,D1,1.0
P00946,T2,TOM09,D1,0.0
P00947,T2,TOM09,D1,1.0
P00948,T2,TOM09,D1,1.0
P00949,T2,TOM09,D1,1.0
P00950,T2,TOM09,D1,0.0
P00951,T2,TOM09,D1,1.0
P00952,T2,TOM09,D1,0.0
P00953,T2,TOM09,D1,1.0
P00954,T2,TOM09,D1,
P00955,T2,TOM09,D1,
P00956,T2,TOM09,D1,1.0
P00957,T2,TOM09,D1,0.0
P00958,T2,TOM09,D1,0.0
P00959,T2,TOM09,D1,1.0
P00960,T2,TOM09,D1,0.0
P00961,T2,TOM09,D1,1.0
P00962,T2,TOM09,D1,1.0
P00963,T2,TOM09,D1,1.0
P00964,T2,TOM09,D1,1.0
P00965,T2,TOM09,D1,0.0
P00966,T2,TOM09,D1,1.0
P00967,T2,TOM09,D1,1.0
P00968,T2,TOM09,D1,0.0
P00969,T2,TOM09,D1,1.0
P00970,T2,TOM09,D1,1.0
P00971,T2,TOM09,D1,1.0
P00972,T2,TOM09,D1,0.0
P00973,T2,TOM09,D1,1.0
P00974,T2,TOM09,D1,0.0
P00975,T2,TOM09,D1,0.0
P00976,T2,TOM09,D1,1.0
P00977,T2,TOM09,D1,1.0
P00978,T2,TOM09,D1,1.0
P00979,T2,TOM09,D1,1.0
P00980,T2,TOM09,D1,1.0
P00981,T2,TOM09,D1,1.0
P00982,T2,TOM09,D1,1.0
P00983,T2,TOM09,D1,0.0
P00984,T2,TOM09,D1,1.0
P00985,T2,TOM09,D1,0.0
P00986,T2,TOM09,D1,0.0
P00987,T2,TOM09,D1,0.0
P00988,T2,TOM09,D1,0.0
P00989,T2,TOM09,D1,0.0
P00990,T2,TOM09,D1,1.0
P00991,T2,TOM09,D1,0.0
P00992,T2,TOM09,D1,0.0
P00993,T2,TOM09,D1,0.0
P00994,T2,TOM09,D1,1.0
P00995,T2,TOM09,D1,0.0
P00996,T2,TOM09,D1,1.0
P00997,T2,TOM09,D1,1.0
P00998,T2,TOM09,D1,1.0
P00999,T2,TOM09,D1,0.0
P01000,T2,TOM09,D1,1.0
P01001,T2,TOM09,D1,1.0
P01002,T2,TOM09,D1,0.0
P01003,T2,TOM09,D1,0.0
P01004,T2,TOM09,D1,0.0
P01005,T2,TOM09,D1,
P01006,T2,TOM09,D1,
P01007,T2,TOM09,D1,1.0
P01008,T2,TOM09,D1,
P01009,T2,TOM09,D1,0.0
P01010,T2,TOM09,D1,1.0
P01011,T2,TOM09,D1,1.0
P01012,T2,TOM09,D1,1.0
P01013,T2,TOM09,D1,1.0
P01014,T2,TOM09,D1,
P01015,T2,TOM09,D1,0.0
P01016,T2,TOM09,D1,1.0
P01017,T2,TOM09,D1,0.0
P01018,T2,TOM09,D1,0.0
P01019,T2,TOM09,D1,1.0
P01020,T2,TOM09,D1,1.0
P01021,T2,TOM09,D1,0.0
P01022,T2,TOM09,D1,0.0
P01023,T2,TOM09,D1,1.0
P01024,T2,TOM09,D1,0.0
P01025,T2,TOM09,D1,0.0
P01026,T2,TOM09,D1,1.0
P01027,T2,TOM09,D1,0.0
P01028,T2,TOM09,D1,
P01029,T2,TOM09,D1,0.0
P01030,T2,TOM09,D1,0.0
P01031,T2,TOM09,D1,1.0
P01032,T2,TOM09,D1,1.0
P01033,T2,TOM09,D1,1.0
P01034,T2,TOM09,D1,1.0
P01035,T2,TOM09,D1,0.0
P01036,T2,TOM09,D1,1.0
P01037,T2,TOM09,D1,0.0
P01038,T2,TOM09,D1,0.0
P01039,T2,TOM09,D1,1.0
P01040,T2,TOM09,D1,1.0
P01041,T2,TOM09,D1,1.0
P01042,T2,TOM09,D1,0.0
P01043,T2,TOM09,D1,
P01044,T2,TOM09,D1,0.0
P01045,T2,TOM09,D1,0.0
P01046,T2,TOM09,D1,0.0
P01047,T2,TOM09,D1,1.0
P01048,T2,TOM09,D1,1.0
P01049,T2,TOM09,D1,1.0
P01050,T2,TOM09,D1,1.0
P01051,T2,TOM09,D1,
P01052,T2,TOM09,D1,1.0
P01053,T2,TOM09,D1,1.0
P01054,T2,TOM09,D1,1.0
P01055,T2,TOM09,D1,
P01056,T2,TOM09,D1,1.0
P01057,T2,TOM09,D1,0.0
P01058,T2,TOM09,D1,1.0
P01059,T2,TOM09,D1,1.0
P01060,T2,TOM09,D1,1.0
P01061,T2,TOM09,D1,0.0
P01062,T2,TOM09,D1,1.0
P01063,T2,TOM09,D1,1.0
P01064,T2,TOM09,D1,1.0
P01065,T2,TOM09,D1,0.0
P01066,T2,TOM09,D1,1.0
P01067,T2,TOM09,D1,1.0
P01068,T2,TOM09,D1,1.0
P01069,T2,TOM09,D1,1.0
P01070,T2,TOM09,D1,1.0
P01071,T2,TOM09,D1,0.0
P01072,T2,TOM09,D1,0.0
P01073,T2,TOM09,D1,1.0
P01074,T2,TOM09,D1,1.0
P01075,T2,TOM09,D1,
P01076,T2,TOM09,D1,1.0
P01077,T2,TOM09,D1,1.0
P01078,T2,TOM09,D1,1.0
P01079,T2,TOM09,D1,1.0
P01080,T2,TOM09,D1,1.0
P01081,T2,TOM09,D1,0.0
P01082,T2,TOM09,D1,1.0
P01083,T2,TOM09,D1,1.0
P01084,T2,TOM09,D1,1.0
P01085,T2,TOM09,D1,1.0
P01086,T2,TOM09,D1,0.0
P01087,T2,TOM09,D1,0.0
P01088,T2,TOM09,D1,
P01089,T2,TOM09,D1,1.0
P01090,T2,TOM09,D1,1.0
P01091,T2,TOM09,D1,
P01092,T2,TOM09,D1,1.0
P01093,T2,TOM09,D1,1.0
P01094,T2,TOM09,D1,
P01095,T2,TOM09,D1,1.0
P01096,T2,TOM09,D1,1.0
P01097,T2,TOM09,D1,0.0
P01098,T2,TOM09,D1,0.0
P01099,T2,TOM09,D1,
P01100,T2,TOM09,D1,0.0
P01101,T2,TOM09,D1,0.0
P01102,T2,TOM09,D1,0.0
P01103,T2,TOM09,D1,1.0
P01104,T2,TOM09,D1,1.0
P01105,T2,TOM09,D1,1.0
P01106,T2,TOM09,D1,1.0
P01107,T2,TOM09,D1,0.0
P01108,T2,TOM09,D1,1.0
P01109,T2,TOM09,D1,0.0
P01110,T2,TOM09,D1,1.0
P01111,T2,TOM09,D1,0.0
P01112,T2,TOM09,D1,1.0
P01113,T2,TOM09,D1,0.0
P01114,T2,TOM09,D1,
P01115,T2,TOM09,D1,0.0
P01116,T2,TOM09,D1,1.0
P01117,T2,TOM09,D1,1.0
P01118,T2,TOM09,D1,1.0
P01119,T2,TOM09,D1,1.0
P01120,T2,TOM09,D1,1.0
P01121,T2,TOM09,D1,0.0
P01122,T2,TOM09,D1,0.0
P01123,T2,TOM09,D1,0.0
P01124,T2,TOM09,D1,0.0
P01125,T2,TOM09,D1,1.0
P01126,T2,TOM09,D1,0.0
P01127,T2,TOM09,D1,1.0
P01128,T2,TOM09,D1,0.0
P01129,T2,TOM09,D1,1.0
P01130,T2,TOM09,D1,1.0
P01131,T2,TOM09,D1,1.0
P01132,T2,TOM09,D1,0.0
P01133,T2,TOM09,D1,1.0
P01134,T2,TOM09,D1,0.0
P01135,T2,TOM09,D1,1.0
P01136,T2,TOM09,D1,0.0
P01137,T2,TOM09,D1,0.0
P01138,T2,TOM09,D1,1.0
P01139,T2,TOM09,D1,1.0
P01140,T2,TOM09,D1,1.0
P01141,T2,TOM09,D1,0.0
P01142,T2,TOM09,D1,1.0
P01143,T2,TOM09,D1,0.0
P01144,T2,TOM09,D1,
P01145,T2,TOM09,D1,0.0
P01146,T2,TOM09,D1,0.0
P01147,T2,TOM09,D1,1.0
P01148,T2,TOM09,D1,0.0
P01149,T2,TOM09,D1,1.0
P01150,T2,TOM09,D1,
P01151,T2,TOM09,D1,1.0
P01152,T2,TOM09,D1,1.0
P01153,T2,TOM09,D1,1.0
P01154,T2,TOM09,D1,1.0
P01155,T2,TOM09,D1,
P01156,T2,TOM09,D1,1.0
P01157,T2,TOM09,D1,1.0
P01158,T2,TOM09,D1,1.0
P01159,T2,TOM09,D1,
P01160,T2,TOM09,D1,0.0
P01161,T2,TOM09,D1,1.0
P01162,T2,TOM09,D1,0.0
P01163,T2,TOM09,D1,1.0
P01164,T2,TOM09,D1,0.0
P01165,T2,TOM09,D1,0.0
P01166,T2,TOM09,D1,1.0
P01167,T2,TOM09,D1,0.0
P01168,T2,TOM09,D1,0.0
P01169,T2,TOM09,D1,1.0
P01170,T2,TOM09,D1,1.0
P01171,T2,TOM09,D1,1.0
P01172,T2,TOM09,D1,1.0
P01173,T2,TOM09,D1,1.0
P01174,T2,TOM09,D1,1.0
P01175,T2,TOM09,D1,
P01176,T2,TOM09,D1,0.0
P01177,T2,TOM09,D1,
P01178,T2,TOM09,D1,1.0
P01179,T2,TOM09,D1,
P01180,T2,TOM09,D1,
P01181,T2,TOM09,D1,0.0
P01182,T2,TOM09,D1,1.0
P01183,T2,TOM09,D1,0.0
P01184,T2,TOM09,D1,1.0
P01185,T2,TOM09,D1,1.0
P01186,T2,TOM09,D1,0.0
P01187,T2,TOM09,D1,0.0
P01188,T2,TOM09,D1,0.0
P01189,T2,TOM09,D1,1.0
P01190,T2,TOM09,D1,1.0
P01191,T2,TOM09,D1,1.0
P01192,T2,TOM09,D1,0.0
P01193,T2,TOM09,D1,1.0
P01194,T2,TOM09,D1,1.0
P01195,T2,TOM09,D1,1.0
P01196,T2,TOM09,D1,1.0
P01197,T2,TOM09,D1,1.0
P01198,T2,TOM09,D1,1.0
P01199,T2,TOM09,D1,0.0
P01200,T2,TOM09,D1,1.0
P00001,T2,TOM10,D2,0.0
P00002,T2,TOM10,D2,1.0
P00003,T2,TOM10,D2,0.0
P00004,T2,TOM10,D2,1.0
P00005,T2,TOM10,D2,0.0
P00006,T2,TOM10,D2,0.0
P00007,T2,TOM10,D2,
P00008,T2,TOM10,D2,1.0
P00009,T2,TOM10,D2,0.0
P00010,T2,TOM10,D2,0.0
P00011,T2,TOM10,D2,0.0
P00012,T2,TOM10,D2,1.0
P00013,T2,TOM10,D2,1.0
P00014,T2,TOM10,D2,0.0
P00015,T2,TOM10,D2,0.0
P00016,T2,TOM10,D2,0.0
P00017,T2,TOM10,D2,1.0
P00018,T2,TOM10,D2,
P00019,T2,TOM10,D2,0.0
P00020,T2,TOM10,D2,
P00021,T2,TOM10,D2,0.0
P00022,T2,TOM10,D2,0.0
P00023,T2,TOM10,D2,
P00024,T2,TOM10,D2,1.0
P00025,T2,TOM10,D2,0.0
P00026,T2,TOM10,D2,0.0
P00027,T2,TOM10,D2,1.0
P00028,T2,TOM10,D2,0.0
P00029,T2,TOM10,D2,0.0
P00030,T2,TOM10,D2,1.0
P00031,T2,TOM10,D2,1.0
P00032,T2,TOM10,D2,0.0
P00033,T2,TOM10,D2,0.0
P00034,T2,TOM10,D2,1.0
P00035,T2,TOM10,D2,1.0
P00036,T2,TOM10,D2,0.0
P00037,T2,TOM10,D2,0.0
P00038,T2,TOM10,D2,1.0
P00039,T2,TOM10,D2,0.0
P00040,T2,TOM10,D2,1.0
P00041,T2,TOM10,D2,0.0
P00042,T2,TOM10,D2,0.0
P00043,T2,TOM10,D2,0.0
P00044,T2,TOM10,D2,0.0
P00045,T2,TOM10,D2,0.0
P00046,T2,TOM10,D2,1.0
P00047,T2,TOM10,D2,1.0
P00048,T2,TOM10,D2,1.0
P00049,T2,TOM10,D2,1.0
P00050,T2,TOM10,D2,0.0
P00051,T2,TOM10,D2,0.0
P00052,T2,TOM10,D2,0.0
P00053,T2,TOM10,D2,0.0
P00054,T2,TOM10,D2,0.0
P00055,T2,TOM10,D2,0.0
P00056,T2,TOM10,D2,1.0
P00057,T2,TOM10,D2,0.0
P00058,T2,TOM10,D2,0.0
P00059,T2,TOM10,D2,1.0
P00060,T2,TOM10,D2,0.0
P00061,T2,TOM10,D2,1.0
P00062,T2,TOM10,D2,
P00063,T2,TOM10,D2,0.0
P00064,T2,TOM10,D2,1.0
P00065,T2,TOM10,D2,0.0
P00066,T2,TOM10,D2,0.0
P00067,T2,TOM10,D2,0.0
P00068,T2,TOM10,D2,0.0
P00069,T2,TOM10,D2,1.0
P00070,T2,TOM10,D2,0.0
P00071,T2,TOM10,D2,0.0
P00072,T2,TOM10,D2,0.0
P00073,T2,TOM10,D2,0.0
P00074,T2,TOM10,D2,0.0
P00075,T2,TOM10,D2,0.0
P00076,T2,TOM10,D2,0.0
P00077,T2,TOM10,D2,0.0
P00078,T2,TOM10,D2,0.0
P00079,T2,TOM10,D2,0.0
P00080,T2,TOM10,D2,0.0
P00081,T2,TOM10,D2,1.0
P00082,T2,TOM10,D2,0.0
P00083,T2,TOM10,D2,
P00084,T2,TOM10,D2,
P00085,T2,TOM10,D2,0.0
P00086,T2,TOM10,D2,0.0
P00087,T2,TOM10,D2,0.0
P00088,T2,TOM10,D2,0.0
P00089,T2,TOM10,D2,1.0
P00090,T2,TOM10,D2,1.0
P00091,T2,TOM10,D2,1.0
P00092,T2,TOM10,D2,0.0
P00093,T2,TOM10,D2,1.0
P00094,T2,TOM10,D2,0.0
P00095,T2,TOM10,D2,0.0
P00096,T2,TOM10,D2,0.0
P00097,T2,TOM10,D2,0.0
P00098,T2,TOM10,D2,0.0
P00099,T2,TOM10,D2,0.0
P00100,T2,TOM10,D2,0.0
P00101,T2,TOM10,D2,0.0
P00102,T2,TOM10,D2,0.0
P00103,T2,TOM10,D2,
P00104,T2,TOM10,D2,1.0
P00105,T2,TOM10,D2,1.0
P00106,T2,TOM10,D2,0.0
P00107,T2,TOM10,D2,0.0
P00108,T2,TOM10,D2,0.0
P00109,T2,TOM10,D2,
P00110,T2,TOM10,D2,1.0
P00111,T2,TOM10,D2,0.0
P00112,T2,TOM10,D2,1.0
P00113,T2,TOM10,D2,0.0
P00114,T2,TOM10,D2,0.0
P00115,T2,TOM10,D2,1.0
P00116,T2,TOM10,D2,1.0
P00117,T2,TOM10,D2,1.0
P00118,T2,TOM10,D2,1.0
P00119,T2,TOM10,D2,1.0
P00120,T2,TOM10,D2,0.0
P00121,T2,TOM10,D2,1.0
P00122,T2,TOM10,D2,1.0
P00123,T2,TOM10,D2,0.0
P00124,T2,TOM10,D2,0.0
P00125,T2,TOM10,D2,0.0
P00126,T2,TOM10,D2,0.0
P00127,T2,TOM10,D2,0.0
P00128,T2,TOM10,D2,0.0
P00129,T2,TOM10,D2,1.0
P00130,T2,TOM10,D2,1.0
P00131,T2,TOM10,D2,
P00132,T2,TOM10,D2,0.0
P00133,T2,TOM10,D2,0.0
P00134,T2,TOM10,D2,1.0
P00135,T2,TOM10,D2,1.0
P00136,T2,TOM10,D2,0.0
P00137,T2,TOM10,D2,0.0
P00138,T2,TOM10,D2,0.0
P00139,T2,TOM10,D2,
P00140,T2,TOM10,D2,0.0
P00141,T2,TOM10,D2,1.0
P00142,T2,TOM10,D2,0.0
P00143,T2,TOM10,D2,1.0
P00144,T2,TOM10,D2,0.0
P00145,T2,TOM10,D2,0.0
P00146,T2,TOM10,D2,1.0
P00147,T2,TOM10,D2,1.0
P00148,T2,TOM10,D2,1.0
P00149,T2,TOM10,D2,
P00150,T2,TOM10,D2,1.0
P00151,T2,TOM10,D2,0.0
P00152,T2,TOM10,D2,1.0
P00153,T2,TOM10,D2,1.0
P00154,T2,TOM10,D2,1.0
P00155,T2,TOM10,D2,0.0
P00156,T2,TOM10,D2,0.0
P00157,T2,TOM10,D2,0.0
P00158,T2,TOM10,D2,1.0
P00159,T2,TOM10,D2,1.0
P00160,T2,TOM10,D2,0.0
P00161,T2,TOM10,D2,0.0
P00162,T2,TOM10,D2,
P00163,T2,TOM10,D2,0.0
P00164,T2,TOM10,D2,1.0
P00165,T2,TOM10,D2,0.0
P00166,T2,TOM10,D2,0.0
P00167,T2,TOM10,D2,
P00168,T2,TOM10,D2,0.0
P00169,T2,TOM10,D2,0.0
P00170,T2,TOM10,D2,1.0
P00171,T2,TOM10,D2,1.0
P00172,T2,TOM10,D2,0.0
P00173,T2,TOM10,D2,0.0
P00174,T2,TOM10,D2,0.0
P00175,T2,TOM10,D2,0.0
P00176,T2,TOM10,D2,0.0
P00177,T2,TOM10,D2,0.0
P00178,T2,TOM10,D2,0.0
P00179,T2,TOM10,D2,0.0
P00180,T2,TOM10,D2,0.0
P00181,T2,TOM10,D2,0.0
P00182,T2,TOM10,D2,0.0
P00183,T2,TOM10,D2,1.0
P00184,T2,TOM10,D2,0.0
P00185,T2,TOM10,D2,0.0
P00186,T2,TOM10,D2,0.0
P00187,T2,TOM10,D2,0.0
P00188,T2,TOM10,D2,0.0
P00189,T2,TOM10,D2,0.0
P00190,T2,TOM10,D2,0.0
P00191,T2,TOM10,D2,1.0
P00192,T2,TOM10,D2,0.0
P00193,T2,TOM10,D2,1.0
P00194,T2,TOM10,D2,0.0
P00195,T2,TOM10,D2,1.0
P00196,T2,TOM10,D2,0.0
P00197,T2,TOM10,D2,0.0
P00198,T2,TOM10,D2,0.0
P00199,T2,TOM10,D2,0.0
P00200,T2,TOM10,D2,1.0
P00201,T2,TOM10,D2,0.0
P00202,T2,TOM10,D2,0.0
P00203,T2,TOM10,D2,
P00204,T2,TOM10,D2,0.0
P00205,T2,TOM10,D2,0.0
P00206,T2,TOM10,D2,1.0
P00207,T2,TOM10,D2,0.0
P00208,T2,TOM10,D2,0.0
P00209,T2,TOM10,D2,0.0
P00210,T2,TOM10,D2,0.0
P00211,T2,TOM10,D2,0.0
P00212,T2,TOM10,D2,0.0
P00213,T2,TOM10,D2,0.0
P00214,T2,TOM10,D2,
P00215,T2,TOM10,D2,
